AID,Type,ID,From,To,Dep(min),Dur(min),Rem_A(min),Rem_B(min),Rem_C(days),Rem_D(days)
11,FLIGHT,F24,A,B,2402.0,99.0,722.0,1622.0,14.332,17.332
11,FLIGHT,F28,B,A,3248.0,76.0,623.0,1523.0,13.744,16.744
11,FLIGHT,F45,A,J,5008.0,160.0,547.0,1447.0,12.522,15.522
11,FERRY,FERRY,J,F,5168.0,60.0,,,,
11,FLIGHT,F53,F,J,6319.0,143.0,387.0,1287.0,11.612,14.612
11,FERRY,FERRY,J,H,6462.0,60.0,,,,
11,FLIGHT,F78,H,J,9511.0,139.0,244.0,1144.0,9.395,12.395
11,FLIGHT,F83,J,B,9707.0,85.0,105.0,1005.0,9.259,12.259
11,FERRY,FERRY,B,H,9792.0,60.0,,,,
11,MAINT,A,H,H,9852.0,90.0,,,,
11,FLIGHT,F99,H,F,12605.0,74.0,900.0,920.0,7.247,10.247
11,FERRY,FERRY,F,H,12679.0,60.0,,,,
11,FLIGHT,F115,H,F,14812.0,136.0,826.0,846.0,5.714,8.714
11,FLIGHT,F134,F,E,17690.0,170.0,690.0,710.0,3.715,6.715
11,FERRY,FERRY,E,F,17860.0,60.0,,,,
11,FLIGHT,F144,F,D,18479.0,74.0,520.0,540.0,3.167,6.167
11,FLIGHT,F150,D,I,19422.0,122.0,446.0,466.0,2.512,5.512
