AID,Type,ID,From,To,Dep(min),Dur(min),Rem_A(min),Rem_B(min),Rem_C(days),Rem_D(days)
4,FERRY,FERRY,C,G,15590.0,60.0,,,,
4,MAINT,D,G,G,15650.0,420.0,,,,
4,FLIGHT,F79,G,E,18181.0,60.0,240.0,420.0,2.534,5.534
5,FERRY,FERRY,G,D,0.0,60.0,,,,
5,MAINT,B,D,D,60.0,90.0,,,,
5,FLIGHT,F5,D,C,2217.0,62.0,240.0,420.0,-0.54,0.46
5,MAINT,C,C,C,2279.0,240.0,,,,
5,FLIGHT,F24,C,I,5458.0,163.0,240.0,420.0,1.959,-1.79
5,FERRY,FERRY,I,E,5621.0,60.0,,,,
5,MAINT,D,E,E,5681.0,420.0,,,,
5,FLIGHT,F36,E,C,7997.0,138.0,240.0,420.0,2.683,5.683
5,FERRY,FERRY,C,A,8135.0,60.0,,,,
5,FLIGHT,F51,A,F,10773.0,88.0,102.0,282.0,0.756,3.756
5,MAINT,A,F,F,10861.0,45.0,,,,
5,FLIGHT,F58,F,I,12344.0,138.0,240.0,194.0,-0.335,2.665
5,MAINT,C,I,I,12482.0,240.0,,,,
5,FLIGHT,F64,I,C,13654.0,159.0,240.0,420.0,3.353,1.755
6,MAINT,B,G,G,0.0,90.0,,,,
6,FLIGHT,F13,G,E,3740.0,162.0,240.0,420.0,-1.597,-1.597
6,MAINT,D,E,E,3902.0,420.0,,,,
6,FLIGHT,F20,E,F,4877.0,164.0,240.0,420.0,3.615,6.615
6,FERRY,FERRY,F,H,5041.0,60.0,,,,
6,MAINT,A,H,H,5101.0,45.0,,,,
6,FLIGHT,F28,H,F,6587.0,146.0,240.0,256.0,2.427,5.427
6,FERRY,FERRY,F,B,6733.0,60.0,,,,
6,MAINT,B,B,B,6793.0,90.0,,,,
6,FLIGHT,F44,B,E,9497.0,116.0,240.0,420.0,0.406,3.406
6,FLIGHT,F46,E,J,9641.0,113.0,124.0,304.0,0.306,3.306
6,MAINT,A,J,J,9754.0,45.0,,,,
6,FLIGHT,F57,J,C,12296.0,73.0,240.0,191.0,-1.538,1.462
6,FERRY,FERRY,C,G,12369.0,60.0,,,,
6,MAINT,C,G,G,12429.0,240.0,,,,
6,FLIGHT,F65,G,J,13850.0,95.0,240.0,420.0,3.18,0.383
6,MAINT,A,J,J,13945.0,45.0,,,,
6,FLIGHT,F68,J,F,14005.0,161.0,240.0,325.0,3.072,0.276
7,MAINT,D,C,C,0.0,420.0,,,,
7,FLIGHT,F6,C,A,2269.0,167.0,240.0,420.0,2.716,5.716
7,FERRY,FERRY,A,J,2436.0,60.0,,,,
7,FLIGHT,F21,J,D,4907.0,68.0,73.0,253.0,0.884,3.884
7,MAINT,A,D,D,4975.0,45.0,,,,
7,FLIGHT,F27,D,F,6526.0,178.0,240.0,185.0,-0.24,2.76
7,FERRY,FERRY,F,I,6704.0,60.0,,,,
7,MAINT,C,I,I,6764.0,240.0,,,,
7,FLIGHT,F42,I,H,9021.0,155.0,240.0,420.0,2.599,1.027
7,FERRY,FERRY,H,J,9176.0,60.0,,,,
7,FLIGHT,F60,J,A,12585.0,80.0,85.0,265.0,0.124,-1.448
7,MAINT,D,A,A,12665.0,420.0,,,,
7,FLIGHT,F62,A,E,13545.0,120.0,240.0,420.0,3.681,6.681
7,MAINT,A,E,E,13665.0,45.0,,,,
7,FLIGHT,F72,E,F,15381.0,142.0,240.0,300.0,2.406,5.406
7,MAINT,B,F,F,15523.0,90.0,,,,
7,FLIGHT,F78,F,B,18118.0,168.0,240.0,420.0,0.505,3.505
8,MAINT,B,I,I,0.0,90.0,,,,
8,FLIGHT,F8,I,G,2583.0,84.0,240.0,420.0,0.206,0.206
8,FLIGHT,F17,G,B,3918.0,77.0,156.0,336.0,-0.721,-0.721
8,FERRY,FERRY,B,D,3995.0,60.0,,,,
8,MAINT,D,D,D,4055.0,420.0,,,,
8,FLIGHT,F22,D,J,5215.0,160.0,240.0,420.0,3.486,6.486
8,MAINT,A,J,J,5375.0,45.0,,,,
8,FLIGHT,F40,J,C,8321.0,93.0,240.0,260.0,1.329,4.329
8,FERRY,FERRY,C,E,8414.0,60.0,,,,
8,FLIGHT,F45,E,C,9626.0,90.0,147.0,167.0,0.423,3.423
8,MAINT,B,C,C,9716.0,90.0,,,,
8,FLIGHT,F53,C,A,10959.0,154.0,240.0,420.0,-0.503,2.497
8,MAINT,C,A,A,11113.0,240.0,,,,
8,FLIGHT,F59,A,E,12476.0,169.0,240.0,420.0,3.22,1.444
8,MAINT,A,E,E,12645.0,45.0,,,,
8,FLIGHT,F67,E,B,13964.0,134.0,240.0,251.0,2.187,0.41
8,FERRY,FERRY,B,A,14098.0,60.0,,,,
8,FLIGHT,F69,A,E,15142.0,97.0,106.0,117.0,1.369,-0.408
9,FERRY,FERRY,A,J,0.0,60.0,,,,
9,MAINT,D,J,J,60.0,420.0,,,,
9,FLIGHT,F15,J,G,3857.0,107.0,240.0,420.0,1.655,4.655
9,FLIGHT,F29,G,A,6671.0,85.0,133.0,313.0,-0.299,2.701
9,FERRY,FERRY,A,H,6756.0,60.0,,,,
9,MAINT,C,H,H,6816.0,240.0,,,,
9,FLIGHT,F35,H,C,7834.0,143.0,240.0,420.0,3.46,1.893
9,FERRY,FERRY,C,I,7977.0,60.0,,,,
9,MAINT,A,I,I,8037.0,45.0,,,,
9,FLIGHT,F50,I,C,10718.0,131.0,240.0,277.0,1.457,-0.11
9,MAINT,D,C,C,10849.0,420.0,,,,
9,FLIGHT,F71,C,F,15352.0,180.0,240.0,420.0,1.165,4.165
9,MAINT,A,F,F,15532.0,45.0,,,,
9,FLIGHT,F77,F,G,17988.0,138.0,240.0,240.0,-0.666,2.334
10,MAINT,D,J,J,0.0,420.0,,,,
10,FLIGHT,F11,J,I,3683.0,89.0,240.0,420.0,1.734,4.734
10,FLIGHT,F19,I,F,4712.0,117.0,151.0,331.0,1.019,4.019
10,FERRY,FERRY,F,D,4829.0,60.0,,,,
10,MAINT,A,D,D,4889.0,45.0,,,,
10,FLIGHT,F25,D,F,6387.0,156.0,240.0,214.0,-0.144,2.856
10,FERRY,FERRY,F,B,6543.0,60.0,,,,
10,MAINT,C,B,B,6603.0,240.0,,,,
10,FLIGHT,F41,B,H,8330.0,138.0,240.0,420.0,2.967,1.507
10,FERRY,FERRY,H,G,8468.0,60.0,,,,
10,FLIGHT,F55,G,B,12109.0,73.0,102.0,282.0,0.343,-1.117
10,MAINT,D,B,B,12182.0,420.0,,,,
10,FLIGHT,F66,B,J,13932.0,77.0,240.0,420.0,3.076,6.076
10,FERRY,FERRY,J,I,14009.0,60.0,,,,
10,FLIGHT,F84,I,G,19382.0,111.0,163.0,343.0,-0.708,2.292
11,MAINT,D,I,I,0.0,420.0,,,,
11,FLIGHT,F12,I,G,3711.0,65.0,240.0,420.0,1.715,4.715
11,FERRY,FERRY,G,F,3776.0,60.0,,,,
11,FLIGHT,F16,F,E,3876.0,113.0,175.0,355.0,1.6,4.6
11,MAINT,A,E,E,3989.0,45.0,,,,
11,FLIGHT,F23,E,F,5293.0,135.0,240.0,242.0,0.616,3.616
11,FERRY,FERRY,F,A,5428.0,60.0,,,,
11,MAINT,B,A,A,5488.0,90.0,,,,
11,FLIGHT,F38,A,J,8167.0,180.0,240.0,420.0,-1.38,1.62
11,FERRY,FERRY,J,C,8347.0,60.0,,,,
11,MAINT,C,C,C,8407.0,240.0,,,,
11,FLIGHT,F54,C,F,10973.0,167.0,240.0,420.0,2.385,-0.328
11,MAINT,D,F,F,11140.0,420.0,,,,
11,FLIGHT,F63,F,H,13611.0,160.0,240.0,420.0,2.576,5.576
11,MAINT,A,H,H,13771.0,45.0,,,,
11,FLIGHT,F74,H,F,15567.0,160.0,240.0,260.0,1.217,4.217
11,MAINT,B,F,F,15727.0,90.0,,,,
11,FLIGHT,F82,F,G,18369.0,163.0,240.0,420.0,-0.728,2.272
