AID,Type,ID,From,To,Dep(min),Dur(min),Rem_A(min),Rem_B(min),Rem_C(days),Rem_D(days)
4,FERRY,FERRY,D,I,8107.0,60.0,,,,
4,FLIGHT,F40,I,E,8267.0,78.0,107.0,125.0,0.161,2.161
4,FERRY,FERRY,E,D,8345.0,60.0,,,,
4,MAINT,B,D,D,8405.0,90.0,,,,
4,FLIGHT,F53,D,G,10878.0,114.0,240.0,420.0,-1.652,0.348
5,FERRY,FERRY,A,C,0.0,60.0,,,,
5,MAINT,B,C,C,60.0,90.0,,,,
5,FLIGHT,F7,C,D,1907.0,134.0,240.0,420.0,-0.324,0.676
5,FERRY,FERRY,D,I,2041.0,60.0,,,,
5,MAINT,C,I,I,2101.0,240.0,,,,
5,FLIGHT,F19,I,F,3975.0,88.0,240.0,420.0,1.865,-0.76
5,FERRY,FERRY,F,D,4063.0,60.0,,,,
5,MAINT,D,D,D,4123.0,420.0,,,,
5,FLIGHT,F32,D,G,6873.0,167.0,240.0,420.0,1.382,3.382
5,FERRY,FERRY,G,D,7040.0,60.0,,,,
5,MAINT,A,D,D,7100.0,45.0,,,,
5,FLIGHT,F46,D,E,9705.0,117.0,240.0,253.0,-0.585,1.415
5,MAINT,C,E,E,9822.0,240.0,,,,
5,FLIGHT,F60,E,D,13452.0,82.0,240.0,420.0,0.646,-1.187
5,FERRY,FERRY,D,B,13534.0,60.0,,,,
5,MAINT,D,B,B,13594.0,420.0,,,,
5,FLIGHT,F64,B,C,14040.0,176.0,240.0,420.0,2.982,4.982
6,MAINT,A,G,G,0.0,45.0,,,,
6,FLIGHT,F8,G,A,2115.0,77.0,240.0,115.0,0.531,-0.469
6,FERRY,FERRY,A,B,2192.0,60.0,,,,
6,MAINT,D,B,B,2252.0,420.0,,,,
6,FLIGHT,F12,B,F,3294.0,170.0,240.0,420.0,2.568,4.568
6,FERRY,FERRY,F,C,3464.0,60.0,,,,
6,MAINT,A,C,C,3524.0,45.0,,,,
6,FLIGHT,F24,C,B,6249.0,92.0,240.0,250.0,0.516,2.516
6,FERRY,FERRY,B,F,6341.0,60.0,,,,
6,MAINT,B,F,F,6401.0,90.0,,,,
6,FLIGHT,F35,F,E,7671.0,172.0,240.0,420.0,-0.472,1.528
6,FERRY,FERRY,E,H,7843.0,60.0,,,,
6,MAINT,C,H,H,7903.0,240.0,,,,
6,FLIGHT,F49,H,D,10441.0,154.0,240.0,420.0,1.404,-0.395
6,FERRY,FERRY,D,H,10595.0,60.0,,,,
6,MAINT,D,H,H,10655.0,420.0,,,,
6,FLIGHT,F65,H,F,14124.0,155.0,240.0,420.0,0.883,2.883
7,FERRY,FERRY,H,E,0.0,60.0,,,,
7,MAINT,A,E,E,60.0,45.0,,,,
7,FLIGHT,F10,E,F,2528.0,77.0,240.0,125.0,0.244,-0.756
7,MAINT,D,F,F,2605.0,420.0,,,,
7,FLIGHT,F11,F,A,3266.0,171.0,240.0,420.0,2.833,4.833
7,FERRY,FERRY,A,D,3437.0,60.0,,,,
7,MAINT,A,D,D,3497.0,45.0,,,,
7,FLIGHT,F22,D,G,5245.0,71.0,240.0,249.0,1.458,3.458
7,FERRY,FERRY,G,D,5316.0,60.0,,,,
7,FLIGHT,F34,D,E,7621.0,86.0,169.0,178.0,-0.192,1.808
7,MAINT,C,E,E,7707.0,240.0,,,,
7,FLIGHT,F48,E,C,9804.0,80.0,240.0,420.0,1.71,0.292
7,FLIGHT,F50,C,B,10571.0,156.0,160.0,340.0,1.178,-0.24
7,FERRY,FERRY,B,C,10727.0,60.0,,,,
7,MAINT,D,C,C,10787.0,420.0,,,,
7,FLIGHT,F57,C,E,12148.0,86.0,240.0,420.0,2.347,4.347
7,FLIGHT,F61,E,I,13635.0,60.0,154.0,334.0,1.314,3.314
8,FERRY,FERRY,D,B,0.0,60.0,,,,
8,MAINT,B,B,B,60.0,90.0,,,,
8,FLIGHT,F6,B,C,1879.0,180.0,240.0,420.0,0.695,0.695
8,MAINT,A,C,C,2059.0,45.0,,,,
8,FLIGHT,F16,C,I,3630.0,173.0,240.0,240.0,-0.521,-0.521
8,FERRY,FERRY,I,D,3803.0,60.0,,,,
8,MAINT,D,D,D,3863.0,420.0,,,,
8,FLIGHT,F27,D,B,6582.0,143.0,240.0,420.0,1.403,3.403
8,MAINT,A,B,B,6725.0,45.0,,,,
8,FLIGHT,F37,B,H,7876.0,155.0,240.0,277.0,0.505,2.505
8,FERRY,FERRY,H,D,8031.0,60.0,,,,
8,MAINT,B,D,D,8091.0,90.0,,,,
8,FLIGHT,F42,D,C,9341.0,164.0,240.0,420.0,-0.513,1.487
8,FERRY,FERRY,C,B,9505.0,60.0,,,,
8,MAINT,C,B,B,9565.0,240.0,,,,
8,FLIGHT,F54,B,G,11005.0,147.0,240.0,420.0,2.167,0.332
9,MAINT,C,I,I,0.0,240.0,,,,
9,FLIGHT,F1,I,H,385.0,121.0,240.0,420.0,2.899,1.733
9,FERRY,FERRY,H,D,506.0,60.0,,,,
9,MAINT,A,D,D,566.0,45.0,,,,
9,FLIGHT,F13,D,F,3355.0,163.0,240.0,299.0,0.837,-0.33
9,FERRY,FERRY,F,D,3518.0,60.0,,,,
9,MAINT,D,D,D,3578.0,420.0,,,,
9,FLIGHT,F26,D,E,6509.0,179.0,240.0,420.0,1.256,3.256
9,MAINT,A,E,E,6688.0,45.0,,,,
9,FLIGHT,F30,E,C,6791.0,120.0,240.0,241.0,1.06,3.06
9,FLIGHT,F36,C,E,7853.0,116.0,120.0,121.0,0.323,2.323
9,FERRY,FERRY,E,B,7969.0,60.0,,,,
9,MAINT,B,B,B,8029.0,90.0,,,,
9,FLIGHT,F43,B,G,9474.0,110.0,240.0,420.0,-0.803,1.197
9,MAINT,C,G,G,9584.0,240.0,,,,
9,FLIGHT,F51,G,B,10663.0,156.0,240.0,420.0,2.417,0.372
9,MAINT,A,B,B,10819.0,45.0,,,,
9,FLIGHT,F52,B,I,10868.0,112.0,240.0,264.0,2.275,0.229
9,FERRY,FERRY,I,H,10980.0,60.0,,,,
9,FLIGHT,F58,H,D,12227.0,77.0,128.0,152.0,1.331,-0.715
