AID,Type,ID,From,To,Dep(min),Dur(min),Rem_A(min),Rem_B(min),Rem_C(days),Rem_D(days)
9,MAINT,A,L,L,6977.0,45.0,,,,
9,FLIGHT,F115,L,I,8033.0,138.0,240.0,242.0,2.972,1.713
9,MAINT,B,I,I,8171.0,90.0,,,,
9,FLIGHT,F122,I,G,8355.0,113.0,240.0,420.0,2.748,1.49
9,FLIGHT,F124,G,B,9038.0,109.0,127.0,307.0,2.274,1.015
9,MAINT,A,B,B,9147.0,45.0,,,,
9,FLIGHT,F128,B,D,9225.0,78.0,240.0,198.0,2.144,0.885
9,FLIGHT,F152,D,L,10598.0,82.0,162.0,120.0,1.19,-0.068
9,FERRY,FERRY,L,I,10680.0,60.0,,,,
9,MAINT,D,I,I,10740.0,420.0,,,,
9,FLIGHT,F171,I,K,12272.0,106.0,240.0,420.0,3.228,6.228
9,MAINT,A,K,K,12378.0,45.0,,,,
9,FLIGHT,F183,K,C,13353.0,173.0,240.0,314.0,2.477,5.477
9,MAINT,A,C,C,13526.0,45.0,,,,
9,FLIGHT,F195,C,F,13931.0,113.0,240.0,141.0,2.076,5.076
9,MAINT,B,F,F,14044.0,90.0,,,,
9,FLIGHT,F209,F,H,14958.0,116.0,240.0,420.0,1.363,4.363
9,FERRY,FERRY,H,C,15074.0,60.0,,,,
9,MAINT,A,C,C,15134.0,45.0,,,,
9,FLIGHT,F219,C,F,15560.0,158.0,240.0,304.0,0.944,3.944
9,FERRY,FERRY,F,E,15718.0,60.0,,,,
9,MAINT,A,E,E,15778.0,45.0,,,,
9,FLIGHT,F255,E,G,18375.0,137.0,240.0,146.0,-1.01,1.99
9,FERRY,FERRY,G,L,18512.0,60.0,,,,
9,MAINT,C,L,L,18572.0,240.0,,,,
9,FLIGHT,F301,L,H,22687.0,79.0,240.0,420.0,1.309,-1.005
9,MAINT,D,H,H,22766.0,420.0,,,,
