AID,Type,ID,From,To,Dep(min),Dur(min),Rem_A(min),Rem_B(min),Rem_C(days),Rem_D(days)
9,FERRY,FERRY,D,F,24159.0,60.0,,,,
9,FLIGHT,F266,F,C,25365.0,75.0,466.0,1366.0,2.385,5.385
10,FERRY,FERRY,B,E,0.0,60.0,,,,
10,FLIGHT,F14,E,G,2006.0,143.0,900.0,1800.0,18.607,21.607
10,FERRY,FERRY,G,E,2149.0,60.0,,,,
10,FLIGHT,F57,E,F,6164.0,80.0,757.0,1657.0,15.719,18.719
10,FLIGHT,F78,F,G,6834.0,135.0,677.0,1577.0,15.254,18.254
10,FERRY,FERRY,G,B,6969.0,60.0,,,,
10,FLIGHT,F92,B,L,8147.0,86.0,542.0,1442.0,14.342,17.342
10,FERRY,FERRY,L,G,8233.0,60.0,,,,
10,FLIGHT,F140,G,I,12428.0,147.0,456.0,1356.0,11.369,14.369
10,FLIGHT,F169,I,G,15054.0,80.0,309.0,1209.0,9.546,12.546
10,FERRY,FERRY,G,E,15134.0,60.0,,,,
10,FLIGHT,F178,E,D,15392.0,102.0,229.0,1129.0,9.311,12.311
10,FERRY,FERRY,D,C,15494.0,60.0,,,,
10,MAINT,A,C,C,15554.0,90.0,,,,
10,FLIGHT,F213,C,G,19388.0,172.0,900.0,1027.0,6.536,9.536
10,FLIGHT,F246,G,B,23530.0,115.0,728.0,855.0,3.66,6.66
10,FLIGHT,F256,B,E,24201.0,131.0,613.0,740.0,3.194,6.194
10,FERRY,FERRY,E,K,24332.0,60.0,,,,
10,FLIGHT,F264,K,L,25313.0,93.0,482.0,609.0,2.422,5.422
11,FERRY,FERRY,B,E,0.0,60.0,,,,
11,FLIGHT,F18,E,I,2152.0,78.0,900.0,1800.0,18.506,21.506
11,FLIGHT,F28,I,C,2632.0,172.0,822.0,1722.0,18.172,21.172
11,FLIGHT,F51,C,J,5391.0,129.0,650.0,1550.0,16.256,19.256
11,FERRY,FERRY,J,D,5520.0,60.0,,,,
11,FLIGHT,F66,D,G,6377.0,124.0,521.0,1421.0,15.572,18.572
11,FLIGHT,F99,G,K,8361.0,71.0,397.0,1297.0,14.194,17.194
11,FLIGHT,F107,K,J,9391.0,127.0,326.0,1226.0,13.478,16.478
11,FERRY,FERRY,J,C,9518.0,60.0,,,,
11,FLIGHT,F114,C,L,9740.0,104.0,199.0,1099.0,13.236,16.236
11,MAINT,A,L,L,9844.0,90.0,,,,
11,FLIGHT,F149,L,C,13519.0,154.0,900.0,995.0,10.612,13.612
11,FERRY,FERRY,C,H,13673.0,60.0,,,,
11,FLIGHT,F155,H,A,13819.0,76.0,746.0,841.0,10.403,13.403
11,FERRY,FERRY,A,F,13895.0,60.0,,,,
11,FLIGHT,F197,F,L,18148.0,176.0,670.0,765.0,7.397,10.397
11,FLIGHT,F221,L,K,21235.0,109.0,494.0,589.0,5.253,8.253
11,FERRY,FERRY,K,C,21344.0,60.0,,,,
11,FLIGHT,F231,C,E,22317.0,134.0,385.0,480.0,4.502,7.502
11,FLIGHT,F240,E,B,22749.0,108.0,251.0,346.0,4.202,7.202
11,FLIGHT,F244,B,C,23476.0,81.0,143.0,238.0,3.697,6.697
12,FERRY,FERRY,A,K,0.0,60.0,,,,
12,FLIGHT,F23,K,B,2332.0,168.0,900.0,1800.0,18.381,21.381
12,FLIGHT,F58,B,H,6223.0,165.0,732.0,1632.0,15.678,18.678
12,FLIGHT,F68,H,B,6409.0,107.0,567.0,1467.0,15.549,18.549
12,FERRY,FERRY,B,C,6516.0,60.0,,,,
12,FLIGHT,F73,C,J,6614.0,174.0,460.0,1360.0,15.407,18.407
12,FLIGHT,F84,J,E,7658.0,87.0,286.0,1186.0,14.682,17.682
12,FLIGHT,F93,E,L,8147.0,165.0,199.0,1099.0,14.342,17.342
12,FERRY,FERRY,L,C,8312.0,60.0,,,,
12,MAINT,A,C,C,8372.0,90.0,,,,
12,FLIGHT,F122,C,I,10833.0,172.0,900.0,934.0,12.477,15.477
12,FLIGHT,F129,I,D,11962.0,113.0,728.0,762.0,11.693,14.693
12,FLIGHT,F142,D,F,12491.0,75.0,615.0,649.0,11.326,14.326
12,FERRY,FERRY,F,B,12566.0,60.0,,,,
12,FLIGHT,F164,B,K,14889.0,61.0,540.0,574.0,9.66,12.66
12,FLIGHT,F185,K,D,16520.0,140.0,479.0,513.0,8.528,11.528
12,FERRY,FERRY,D,A,16660.0,60.0,,,,
12,FLIGHT,F206,A,D,18465.0,178.0,339.0,373.0,7.177,10.177
12,FLIGHT,F237,D,I,22666.0,120.0,161.0,195.0,4.26,7.26
12,FERRY,FERRY,I,F,22786.0,60.0,,,,
12,MAINT,A,F,F,22846.0,90.0,,,,
12,FLIGHT,F250,F,H,23841.0,69.0,900.0,75.0,3.444,6.444
12,MAINT,B,H,H,23910.0,180.0,,,,
12,FLIGHT,F260,H,G,25014.0,127.0,900.0,1800.0,2.629,5.629
12,FLIGHT,F265,G,H,25317.0,67.0,773.0,1673.0,2.419,5.419
12,FLIGHT,F274,H,K,25680.0,164.0,706.0,1606.0,2.167,5.167
13,FERRY,FERRY,A,K,0.0,60.0,,,,
13,FLIGHT,F19,K,J,2153.0,84.0,900.0,1800.0,18.505,21.505
13,FLIGHT,F38,J,H,4686.0,117.0,816.0,1716.0,16.746,19.746
13,FLIGHT,F54,H,J,5482.0,72.0,699.0,1599.0,16.193,19.193
13,FERRY,FERRY,J,L,5554.0,60.0,,,,
13,FLIGHT,F63,L,J,6344.0,106.0,627.0,1527.0,15.594,18.594
13,FLIGHT,F82,J,D,6959.0,108.0,521.0,1421.0,15.167,18.167
13,FERRY,FERRY,D,G,7067.0,60.0,,,,
13,FLIGHT,F101,G,I,8389.0,104.0,413.0,1313.0,14.174,17.174
13,FLIGHT,F117,I,A,10480.0,135.0,309.0,1209.0,12.722,15.722
13,FERRY,FERRY,A,J,10615.0,60.0,,,,
13,FLIGHT,F144,J,B,12540.0,115.0,174.0,1074.0,11.292,14.292
13,MAINT,A,B,B,12655.0,90.0,,,,
13,FLIGHT,F156,B,J,13842.0,176.0,900.0,959.0,10.387,13.387
13,FLIGHT,F168,J,G,15002.0,98.0,724.0,783.0,9.582,12.582
13,FLIGHT,F180,G,J,15571.0,152.0,626.0,685.0,9.187,12.187
13,FLIGHT,F194,J,K,18004.0,102.0,474.0,533.0,7.497,10.497
13,FERRY,FERRY,K,I,18106.0,60.0,,,,
13,FLIGHT,F205,I,B,18444.0,141.0,372.0,431.0,7.192,10.192
13,FLIGHT,F219,B,H,21171.0,152.0,231.0,290.0,5.298,8.298
13,FERRY,FERRY,H,E,21323.0,60.0,,,,
13,MAINT,A,E,E,21383.0,90.0,,,,
13,FLIGHT,F245,E,K,23515.0,84.0,900.0,138.0,3.67,6.67
13,MAINT,B,K,K,23599.0,180.0,,,,
13,FLIGHT,F259,K,B,25011.0,179.0,900.0,1800.0,2.631,5.631
13,FLIGHT,F268,B,H,25449.0,88.0,721.0,1621.0,2.327,5.327
14,FLIGHT,F7,E,C,938.0,149.0,900.0,1800.0,19.349,22.349
14,FLIGHT,F25,C,D,2517.0,79.0,751.0,1651.0,18.252,21.252
14,FERRY,FERRY,D,C,2596.0,60.0,,,,
14,FLIGHT,F33,C,D,3561.0,116.0,672.0,1572.0,17.527,20.527
14,FLIGHT,F48,D,I,5300.0,145.0,556.0,1456.0,16.319,19.319
14,FLIGHT,F60,I,F,6239.0,77.0,411.0,1311.0,15.667,18.667
14,FLIGHT,F67,F,B,6407.0,137.0,334.0,1234.0,15.551,18.551
14,FERRY,FERRY,B,K,6544.0,60.0,,,,
14,FLIGHT,F75,K,L,6714.0,86.0,197.0,1097.0,15.338,18.337
14,MAINT,A,L,L,6800.0,90.0,,,,
14,FLIGHT,F97,L,K,8317.0,179.0,900.0,1011.0,14.224,17.224
14,FLIGHT,F108,K,J,9460.0,67.0,721.0,832.0,13.431,16.431
14,FLIGHT,F125,J,A,11035.0,134.0,654.0,765.0,12.337,15.337
14,FERRY,FERRY,A,B,11169.0,60.0,,,,
14,FLIGHT,F133,B,F,12208.0,147.0,520.0,631.0,11.522,14.522
14,FERRY,FERRY,F,G,12355.0,60.0,,,,
14,FLIGHT,F165,G,L,14928.0,157.0,373.0,484.0,9.633,12.633
14,FLIGHT,F188,L,H,16676.0,146.0,216.0,327.0,8.419,11.419
14,MAINT,A,H,H,16822.0,90.0,,,,
14,FLIGHT,F201,H,A,18261.0,173.0,900.0,181.0,7.319,10.319
