AID,Type,ID,From,To,Dep(min),Dur(min),Rem_A(min),Rem_B(min),Rem_C(days),Rem_D(days)
6,FLIGHT,F95,H,A,11200.0,65.0,121.0,1021.0,15.222,18.222
6,FERRY,FERRY,A,C,11265.0,60.0,,,,
6,MAINT,A,C,C,11325.0,90.0,,,,
6,FLIGHT,F137,C,J,15527.0,114.0,900.0,956.0,12.217,15.217
6,FLIGHT,F162,J,L,18460.0,77.0,786.0,842.0,10.181,13.181
6,FLIGHT,F179,L,K,19880.0,177.0,709.0,765.0,9.194,12.194
6,FLIGHT,F184,K,D,20767.0,72.0,532.0,588.0,8.578,11.578
6,FLIGHT,F192,D,B,22220.0,114.0,460.0,516.0,7.569,10.569
6,FLIGHT,F201,B,A,23434.0,69.0,346.0,402.0,6.726,9.726
6,FERRY,FERRY,A,L,23503.0,60.0,,,,
6,FLIGHT,F220,L,D,25035.0,140.0,277.0,333.0,5.615,8.615
6,FLIGHT,F250,D,K,28015.0,127.0,137.0,193.0,3.545,6.545
7,FERRY,FERRY,D,B,0.0,60.0,,,,
7,FLIGHT,F12,B,D,1070.0,148.0,900.0,1800.0,22.257,25.257
7,FERRY,FERRY,D,F,1218.0,60.0,,,,
7,FLIGHT,F47,F,J,4829.0,160.0,752.0,1652.0,19.647,22.647
7,FLIGHT,F85,J,C,10558.0,71.0,592.0,1492.0,15.668,18.668
7,FLIGHT,F99,C,L,12042.0,159.0,521.0,1421.0,14.637,17.637
7,FERRY,FERRY,L,C,12201.0,60.0,,,,
7,FLIGHT,F122,C,I,13861.0,132.0,362.0,1262.0,13.374,16.374
7,FLIGHT,F149,I,E,16874.0,103.0,230.0,1130.0,11.282,14.282
7,FERRY,FERRY,E,H,16977.0,60.0,,,,
7,MAINT,A,H,H,17037.0,90.0,,,,
7,FLIGHT,F164,H,A,19203.0,151.0,900.0,1027.0,9.665,12.665
7,FLIGHT,F185,A,B,20811.0,127.0,749.0,876.0,8.548,11.548
7,FLIGHT,F226,B,D,25300.0,88.0,622.0,749.0,5.431,8.431
7,FLIGHT,F235,D,B,25649.0,148.0,534.0,661.0,5.188,8.188
7,FLIGHT,F253,B,J,28276.0,95.0,386.0,513.0,3.364,6.364
7,FLIGHT,F256,J,A,28444.0,132.0,291.0,418.0,3.247,6.247
7,FLIGHT,F265,A,H,29556.0,143.0,159.0,286.0,2.475,5.475
8,FLIGHT,F6,E,D,790.0,105.0,900.0,1800.0,22.451,25.451
8,FLIGHT,F14,D,E,1197.0,115.0,795.0,1695.0,22.169,25.169
8,FLIGHT,F20,E,D,2332.0,71.0,680.0,1580.0,21.381,24.381
8,FLIGHT,F35,D,C,3661.0,154.0,609.0,1509.0,20.458,23.458
8,FERRY,FERRY,C,A,3815.0,60.0,,,,
8,FLIGHT,F45,A,D,4769.0,77.0,455.0,1355.0,19.688,22.688
8,FLIGHT,F77,D,K,9504.0,134.0,378.0,1278.0,16.4,19.4
8,FERRY,FERRY,K,G,9638.0,60.0,,,,
8,FLIGHT,F91,G,K,10801.0,142.0,244.0,1144.0,15.499,18.499
8,MAINT,A,K,K,10943.0,90.0,,,,
8,FLIGHT,F108,K,G,12536.0,169.0,900.0,1002.0,14.294,17.294
8,FLIGHT,F113,G,K,13346.0,105.0,731.0,833.0,13.732,16.732
8,FLIGHT,F135,K,H,15398.0,62.0,626.0,728.0,12.307,15.307
8,FERRY,FERRY,H,D,15460.0,60.0,,,,
8,FLIGHT,F147,D,J,16605.0,60.0,564.0,666.0,11.469,14.469
8,FERRY,FERRY,J,L,16665.0,60.0,,,,
8,FLIGHT,F197,L,K,22396.0,65.0,504.0,606.0,7.447,10.447
8,FLIGHT,F199,K,C,22470.0,102.0,439.0,541.0,7.396,10.396
8,FLIGHT,F238,C,K,26422.0,130.0,337.0,439.0,4.651,7.651
8,FLIGHT,F246,K,H,26908.0,140.0,207.0,309.0,4.314,7.314
8,MAINT,B,H,H,27048.0,180.0,,,,
8,FLIGHT,F252,H,B,28266.0,174.0,900.0,1800.0,3.371,6.371
8,FLIGHT,F271,B,F,29839.0,134.0,726.0,1626.0,2.278,5.278
9,FLIGHT,F8,H,C,853.0,164.0,900.0,1800.0,22.408,25.408
9,FERRY,FERRY,C,A,1017.0,60.0,,,,
9,FLIGHT,F34,A,K,3541.0,85.0,736.0,1636.0,20.541,23.541
9,FLIGHT,F48,K,D,4837.0,162.0,651.0,1551.0,19.641,22.641
9,FLIGHT,F64,D,E,6595.0,133.0,489.0,1389.0,18.42,21.42
9,FLIGHT,F69,E,C,7933.0,149.0,356.0,1256.0,17.491,20.491
