AID,Type,ID,From,To,Dep(min),Dur(min),Rem_A(min),Rem_B(min),Rem_C(days),Rem_D(days)
2,FERRY,FERRY,H,G,3577.0,60.0,,,,
2,FLIGHT,F35,G,E,5193.0,148.0,483.0,1383.0,6.394,10.394
2,FERRY,FERRY,E,H,5341.0,60.0,,,,
2,FLIGHT,F44,H,E,6612.0,87.0,335.0,1235.0,5.408,9.408
3,FERRY,FERRY,C,B,0.0,60.0,,,,
3,FLIGHT,F8,B,D,935.0,90.0,900.0,1800.0,9.351,13.351
3,FERRY,FERRY,D,A,1025.0,60.0,,,,
3,FLIGHT,F18,A,B,2413.0,110.0,810.0,1710.0,8.324,12.324
3,FLIGHT,F27,B,D,3546.0,80.0,700.0,1600.0,7.537,11.537
3,FLIGHT,F29,D,B,4013.0,143.0,620.0,1520.0,7.213,11.213
3,FLIGHT,F34,B,A,4881.0,118.0,477.0,1377.0,6.61,10.61
3,FERRY,FERRY,A,C,4999.0,60.0,,,,
3,FLIGHT,F41,C,F,6398.0,125.0,359.0,1259.0,5.557,9.557
3,FERRY,FERRY,F,D,6523.0,60.0,,,,
3,FLIGHT,F50,D,B,9080.0,104.0,234.0,1134.0,3.694,7.694
3,FLIGHT,F52,B,D,9364.0,67.0,130.0,1030.0,3.497,7.497
4,FERRY,FERRY,C,H,0.0,60.0,,,,
4,FLIGHT,F7,H,E,884.0,69.0,900.0,1800.0,9.386,13.386
4,FLIGHT,F13,E,F,1938.0,178.0,831.0,1731.0,8.654,12.654
4,FERRY,FERRY,F,D,2116.0,60.0,,,,
4,FLIGHT,F21,D,E,2538.0,82.0,653.0,1553.0,8.238,12.238
4,FLIGHT,F25,E,H,3522.0,156.0,571.0,1471.0,7.554,11.554
4,FLIGHT,F38,H,B,5332.0,94.0,415.0,1315.0,6.297,10.297
4,FERRY,FERRY,B,G,5426.0,60.0,,,,
4,FLIGHT,F42,G,E,6409.0,84.0,321.0,1221.0,5.549,9.549
4,FLIGHT,F48,E,F,8357.0,103.0,237.0,1137.0,4.197,8.197
4,FERRY,FERRY,F,H,8460.0,60.0,,,,
4,FLIGHT,F53,H,E,9482.0,120.0,134.0,1034.0,3.415,7.415
5,FLIGHT,F1,H,E,539.0,87.0,900.0,1800.0,9.626,13.626
5,FLIGHT,F6,E,H,873.0,106.0,813.0,1713.0,9.394,13.394
5,FERRY,FERRY,H,C,979.0,60.0,,,,
5,FLIGHT,F11,C,F,1040.0,173.0,707.0,1607.0,9.278,13.278
5,FERRY,FERRY,F,E,1213.0,60.0,,,,
5,FLIGHT,F28,E,C,3644.0,122.0,534.0,1434.0,7.469,11.469
5,FERRY,FERRY,C,B,3766.0,60.0,,,,
5,FLIGHT,F39,B,A,5371.0,75.0,412.0,1312.0,6.27,10.27
5,FERRY,FERRY,A,B,5446.0,60.0,,,,
5,FLIGHT,F45,B,E,7592.0,105.0,337.0,1237.0,4.728,8.728
6,FLIGHT,F2,E,F,552.0,121.0,900.0,1800.0,9.617,13.617
6,FLIGHT,F9,F,B,999.0,172.0,779.0,1679.0,9.306,13.306
6,FLIGHT,F12,B,A,1816.0,140.0,607.0,1507.0,8.739,12.739
6,FERRY,FERRY,A,H,1956.0,60.0,,,,
6,FLIGHT,F16,H,B,2152.0,70.0,467.0,1367.0,8.506,12.506
6,FLIGHT,F23,B,C,3398.0,134.0,397.0,1297.0,7.64,11.64
6,FERRY,FERRY,C,A,3532.0,60.0,,,,
6,FLIGHT,F30,A,F,4032.0,104.0,263.0,1163.0,7.2,11.2
6,FERRY,FERRY,F,H,4136.0,60.0,,,,
6,FLIGHT,F43,H,F,6478.0,83.0,159.0,1059.0,5.501,9.501
7,FERRY,FERRY,G,E,0.0,60.0,,,,
7,FLIGHT,F10,E,C,1001.0,102.0,900.0,1800.0,9.305,13.305
7,FERRY,FERRY,C,G,1103.0,60.0,,,,
7,FLIGHT,F19,G,B,2418.0,173.0,798.0,1698.0,8.321,12.321
7,FLIGHT,F31,B,A,4052.0,169.0,625.0,1525.0,7.186,11.186
7,FERRY,FERRY,A,B,4221.0,60.0,,,,
7,FLIGHT,F36,B,F,5252.0,176.0,456.0,1356.0,6.353,10.353
7,FLIGHT,F46,F,C,7751.0,109.0,280.0,1180.0,4.617,8.617
7,FERRY,FERRY,C,G,7860.0,60.0,,,,
7,FLIGHT,F51,G,C,9342.0,123.0,171.0,1071.0,3.513,7.513
